	id	comment	label
10270	train_010270	mùi dễ_chịu khô da cảm_giác da bào_mòn nhãn_mác ghi thành_phần tin_tưởng	1
10271	train_010271	shop làm_ăn_gian_dối đơn combo srm duo mua giá sale voucher mã vận_chuyển shop ko giao hàng shopee tự_động hủy đơn shop báo hàng hàng m combo hôm shop vận_chuyển hàng hàng	1
10272	train_010272	ưng lắm í	0
10273	train_010273	đẹp hình giá rẻ chấp_nhận	0
10274	train_010274	chất_lượng sản_phẩm tuyệt_vời đỏ cam hàng auth	0
10275	train_010275	tuyệt_vời nha mua ủng_hộ	0
10276	train_010276	quảng_cáo chiều chân máy_ảnh chân máy mua	1
10277	train_010277	hàng cực đẹp	0
10278	train_010278	giao hàng giá rẻ test oke	0
10279	train_010279	bàn_phím nhậy lắm	0
10280	train_010280	trông hàng kém chắt miêu_tả hình võ chai màu đen màu xanh tím	1
10281	train_010281	hàng k mẫu chất_lượng tệ	1
10282	train_010282	shop phục phụ siêu mask neem cực	0
10283	train_010283	rong biển ngon chất_lượng shop phục_vụ tiền	0
10284	train_010284	ảnh	0
10285	train_010285	hàng đẹp chất_lượng sản_phẩm tuyệt_vời	0
10286	train_010286	chất_lượng sản_phẩm kém liên_hệ shop ko phản_hồi_phục_vụ kém	1
10287	train_010287	ui_dép xinh chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tiền giao hàng dép_xinhhh	0
10288	train_010288	chất_lượng sản_phẩm tuyệt_vời ủng_hộ shop dài_dài	0
10289	train_010289	chất_liệu ko thấm dc mồ_hôi măk ko chút	1
10290	train_010290	đóng_gói sản_phẩm kém chất_lượng sản_phẩm kém tiền	1
10291	train_010291	shop nè ban buôn ko shop neu ko shop nâng_giá chút	0
10292	train_010292	sản_phẩm đáp_ứng nhu_cầu khách_hàng đóng_gói cẩn_thận giao hàng tận_tình	0
10293	train_010293	mua ok lắm ưng bỉm giá tiền ủng_hộ shop dài_dài bảo khách_hàng ruột tặng bỉm hứa hứa chả tặng kèm j chả_lẽ	0
10294	train_010294	pin pin	1
10295	train_010295	mua hộp mặt_nạ shop gửi gói	1
10296	train_010296	dép đẹp giao hàng	0
10297	train_010297	balo tư_vấn đựng laptop nh ko hơi thất vọngđặt màu đen ship màu xám	1
10298	train_010298	shop vớ_vẩn đôi ship đôi chia đơn hàng mk ship tự_nhiên oan ship xog đôi kia k	1
10299	train_010299	sp ko đẹp	0
10300	train_010300	y_như ảnh	0
10301	train_010301	tiếc ship ai_ngờ đc ko đc đc ko nãn	1
10302	train_010302	hàng_không hình size hàng sze hài_lòng	1
10303	train_010303	đóng_gói sản_phẩm đẹp hình tí lừa_đảo	0
10304	train_010304	nhung rê rách	1
10305	train_010305	đẹp đẹp lắm giao hàng	0
10306	train_010306	đóng_gói sản_phẩm kém shop phục_vụ kém	1
10307	train_010307	giao hàng hơi chậm hài_lòng sản_phẩm	0
10308	train_010308	ko hài_lòng sp tẩy nồi hình	1
10309	train_010309	kì_vọng cốt_truyện sách viết tâm_trạng buồn hoàn_cảnh kiểu ntn	1
10310	train_010310	ok nấu mì tầm p độ bền	0
10311	train_010311	kích_thước bi hình m ko đọc kĩ	1
10312	train_010312	lỗi tùm_lum suốt nâng_cấp	1
10313	train_010313	giao hàng hàg chất_lượng ủng_hộ cố_gắng phát_huy shop	0
10314	train_010314	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng hơi ủng_hộ shop tiếp	0
10315	train_010315	chất_lượng sản_phẩm kém mua đèn led mua pin bề_mặt đèn xước nhắn_tin trả_lời thất_vọng	1
10316	train_010316	hơi khô cứng	1
10317	train_010317	đóng_gói sản_phẩm kém đóng_gói sản_phẩm kém gửi sai	1
10318	train_010318	mua hàng shop	0
10319	train_010319	ok thùq hàq rách zi shop	0
10320	train_010320	chất_lượng sản_phẩm tuyệt_vời hiệu_quả lắm ord combo nà tuần liên_tục tóc mọc phân_vân mua hốt đi nạ	0
10321	train_010321	hài_lòng sản_phẩm	0
10322	train_010322	moi nhan duoc hang hom quahom bom thu thi bom ko duoccan shop doi hang dum minh	1
10323	train_010323	gủi_sai mẫu	1
10324	train_010324	màu hồng ko đẹp	1
10325	train_010325	đơn_giản thương	0
10326	train_010326	tuyệt vờiiiiiii	0
10327	train_010327	mắt síp	0
10328	train_010328	shop phục_vụ giao hàng sản_phẩm dễ_thương	0
10329	train_010329	chất đẹp giá rẻ ưng bụng ủng_hộ shop lâu_dài	0
10330	train_010330	chất_lượng sản_phẩm kém vỏ_son xước chất son khô	1
10331	train_010331	hài_lòng sản_phẩm phục_vụ giao hàng	0
10332	train_010332	tiền giao hàng hàng_y hình	0
10333	train_010333	chủ_yếu đặt_hàng mua son mua mấy linh_tinh tiền free ship son shop nhắn tiếng hủy đặt_hàng	1
10334	train_010334	ok hơi dầy d	0
10335	train_010335	ko ăn_thua ko nẹp chặt đc bụng chất vải sần kiểu xốp xốp mùi cao_su nchung ko đem hiệu_quả lắm	1
10336	train_010336	thẻ nhận_dạng	1
10337	train_010337	thấm nước_hoa_hồng lau lên_mặt đk rách kiểu giấy vs ko đk	1
10338	train_010338	món ko giao ho shop	1
10339	train_010339	uh coi tít báo ip coi tg chẳng coi aw chủ_yếu noti sms email time thời_tiết nhịp tim chẳng mấy thời_lượng pin màn_hình aw to ứng_dụng đc ko co sống úc	1
10340	train_010340	giao sản_phẩm khiếu_nại chat shop trả_lời chán ghê k bảo ủng_hộ shop miếng dán giao miếng dán số_lượng bệnh tức	1
10341	train_010341	tiền đấy chán	1
10342	train_010342	hàng chất mát	0
10343	train_010343	tệ tưởng mua khớp sát màn_hình lớp dán màn_hình bong hình_như s edge lớp kim_loại mỏng rớt móp miếng nhôm mỏng vác chống lực va_đập rớt	1
10344	train_010344	mua xong hối_hận loa đổi ntn_vậy	1
10345	train_010345	đóng_gói chán bịch bỉm quấn băng_keo gỡ thi rách vo bim	1
10346	train_010346	đóng_gói sản_phẩm đẹp hộp đóng màng dập ghi đầy_đủ đầu vị nghệ nhai nát viên nghệ cảm_giác hơi chát đầu_lưỡi nuốt	0
10347	train_010347	một_tí loa dền đóng_gói sản_phẩm kém chất_lượng sản_phẩm kém shop phục_vụ kém	1
10348	train_010348	son max đẹp màu mk thanks shop	0
10349	train_010349	khăn mỏng	1
10350	train_010350	đóng_gói đẹp sản_phẩm y hình >>	0
10351	train_010351	sp siêu xih lun shop	0
10352	train_010352	chất_lượng miễn chê	0
10353	train_010353	mỏng ko điu đi bục ko	0
10354	train_010354	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chuột_nhạy	0
10355	train_010355	mùi_vi thơm ngon ko cân ko	0
10356	train_010356	đóng_gói sản_phẩm đẹp mùi thơm	0
10357	train_010357	kẹp vô ko sát dc camera hình_tròn	1
10358	train_010358	dung cung on	0
10359	train_010359	đế hơi cưng oke	0
10360	train_010360	giao hàng bỉm đuợc	0
10361	train_010361	sản_phẩm đẩy mụn hôm mụn ẩn dx đẩy	0
10362	train_010362	rán ko mong_đợi	1
10363	train_010363	hài_lòng đẹp đèn ngủ ok sương phun đẹp	0
10364	train_010364	giao hàng giao hàng chậm	1
10365	train_010365	sp mô_tả	1
10366	train_010366	shop ship mẫu ưng chất_lượng mịn shop đóng_gói	0
10367	train_010367	chất_lượng sản_phẩm kémđặt hàng kiểu giao hàng kiểu lừa_đảo khách_hàng chương_trình flash sale tẩy_chay	1
10368	train_010368	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng mua đơn ủng_hộ shop dài_dài	0
10369	train_010369	chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém	1
10370	train_010370	khai_trương món gạo lứt tạm_thời ok	0
10371	train_010371	mắt gà_mờ mobi đọ s	1
10372	train_010372	quái_vật tai nhọn ko gấu	1
10373	train_010373	giao hàng đóng_gói sản_phẩm đẹp hộp sữa móp k thể vận_chuyển đc	1
10374	train_010374	hỏng chất_lượng sản_phẩm kém	1
10375	train_010375	chất_lượng chủ shop support quad lịch_sự ăn_nói cộc_lốc trống_không	1
10376	train_010376	tệ túi thủng khâu ngược k khâu túi viền túi khâu ngược_lại đường lỗi áo mỏng	1
10377	train_010377	tác_phẩm	0
10378	train_010378	shop phục_vụ kém mua món giao _	1
10379	train_010379	đồng_hồ cần_thiết ko thèm thừa trông đồng_hồ điện_tử rẻ_tiền quen đồng_hồ sang_trọng mạ vàng đính hột xoàn kim_cương đeo đi giải_thích tôilà đồng_hồ thông_minh triệu ko đồng_hồ điện_tử hừ vô_duyên chào nón	1
10380	train_010380	chân vợ ngon_ơ xinh_xắn lắm mua màu hồng	0
10381	train_010381	sản_phẩm nha	1
10382	train_010382	shop hàng chuẩn giao hàng ủng_hộ	0
10383	train_010383	giày giao sai màu đen gửi trắng	1
10384	train_010384	ram trống b cài	1
10385	train_010385	giao thiếu_hàng	1
10386	train_010386	pin yếu_thế_thì ổn máy tiền mua galaxy_a_pro	1
10387	train_010387	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng vải đẹp mịn vất balo cũ	0
10388	train_010388	bphone hóng chờ hy_vọng công_nghệ rạng danh bphone cố	0
10389	train_010389	hồi đầu gói gửi gói ảnh gói bé bé_nhỏ túi siêu to túi ko kịp chụp tiếp ủng_hộ shop chúc shop buôn may đắt	0
10390	train_010390	giao hàng nchung	0
10391	train_010391	đóng_gói sản_phẩm đẹp chắnkhác shop khácgiao hàng giao hàng ok	0
10392	train_010392	hàng xấu vãi nhái chả ảnh j đi chân_đất	1
10393	train_010393	yêu	0
10394	train_010394	test giao hàng	0
10395	train_010395	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng hình giấy hơi mỏng tiề hinh ảnh	0
10396	train_010396	hành ohai màu hài_lòng	0
10397	train_010397	shipper sp chất_lượng sản_phẩm kém	1
10398	train_010398	tai_nghe chất_lượng âm_thanh dám mua sản_phẩm công_nghệ tiki tai_nghe mua xài tuần bong tróc nặng_nề tuần đệm tai rách tai_nghe mục trơ nhựa mặc_dù thời_hạn bảo_hành liên_hệ svhouse phân_phối bảo_hành sennheiser việt_nam svhouse sản_phẩm mua tiki tiki bảo_hành liên_hệ tiki tiki trách_nhiệm chấp_nhận lỗi bong tróc rách đệm lỗi kỹ_thuật miếng đệm mục_từ mua sản_phẩm giá_thành chấp_nhận xài	1
10399	train_010399	thất_vọng sp đeo đc chỉnh ko chạy chạy đc tí chết máy đồng_hồ pin dây đeo đất cài quai buồn phí ship đắt	1
10400	train_010400	sạc hơi chập_chờn cắm rút cắm đảo mặt	0
10401	train_010401	mua ko ủng_hộ tiếp hiệu_quả tặng quà xinh shop phục_vụ	0
10402	train_010402	sản_phẩm chất_lượng giá tiền	0
10403	train_010403	giày đẹp lắm lun tiền	0
10404	train_010404	chất_lượng sp kém xấu	0
10405	train_010405	chán nhân_viên hàng hàng ok ko đê làm_quà nv hàng ok sản_phẩm phí tiền cầm ném la lừa	1
10406	train_010406	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp tiền tiền rẻ sp k đẹp lắm mong_đợi ủng_hộ shop dài_dài	0
10407	train_010407	đóng_gói sp ko tràn đổ mùi thơm dễ_chịu	0
10408	train_010408	máy oppo f nhắn_tin shop shop trả_lời	1
10409	train_010409	ưng cực_kì trôi kẻ hai đẹp_mắt la mây tâp tành trang_điểm mua nha rẻ tiện_lợi vcl chính_thức thành tín_đồ maycreate bôi kẻ mắt	0
10410	train_010410	mua máy đầu tem hãng giao miếng đế dán shop thèm trả_lời tinh nhắn	1
10411	train_010411	gậy chụp điện_thoại htc butterfly hiện android cài_đặt chế_độ volume to capture jack cắm gậy hơi to cắm điện_thoại htc không_kích_hoạt micro hoạt_động bình_thường samsung iphone	1
10412	train_010412	shop phục_vụ nhiệt_tình ủng_hộ shop dài_dài	0
10413	train_010413	giao hang giao sai size giày size giao rộng hộp đóng_gói móm méo sơ_sài	1
10414	train_010414	sản_phẩm mn mua	0
10415	train_010415	shop gửi sản_phẩm nhanh_chóng bù card đt shop	0
10416	train_010416	mỏng pin yếu	1
10417	train_010417	sản_phẩm giao sản_phẩm	0
10418	train_010418	đóng_gói sản_phẩm đẹp son_lì bám màu đẹp >> >	0
10419	train_010419	t_đắp xong mặt nổi mụn da t dạng bôi j dc cực mụn đắp xong mặt lầm y	1
10420	train_010420	vali xước xát chỗ	1
10421	train_010421	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt vờ	0
10422	train_010422	đặt_hàng quà tặng giao hàng ko shop shop trả_lời cỡ ko đồ tặng tiêu_dùng mua ko ôm cục tức	1
10423	train_010423	chất_lượng tuyệt_vời chủ shop nhiệt_tình ghê	0
10424	train_010424	đôi đôi màu đỏ phai màu đỏ chân rửa chân mãi sạch đôi người_thương_binh gửi chân chân	1
10425	train_010425	đồng_hồ đẹp dể thương_cảm on shop	0
10426	train_010426	máy hút dở hư	1
10427	train_010427	hàng móp đóng bụi dày lớp	1
10428	train_010428	shop ship hàng nhiệt_tình ủng_hộ đóng_gói sản_phẩm đẹp	0
10429	train_010429	nt shop k trả_lời lót k chống thấm ướt đệm	1
10430	train_010430	giao hàng đồng_hồ đẹp ưng chất_lượng	0
10431	train_010431	thằng mua trải nghiệm lên_đường chủ cũ chấp_nhận máy tiền mua air	1
10432	train_010432	sản phầm shop nhan viên giao hàng thái_độ	0
10433	train_010433	gửi nhầm sizi đi k cửa_hàng lm chán	1
10434	train_010434	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp đẹp to mk chủ dth nhiệt_tình đẹp nua ưng lun	0
10435	train_010435	dép đi êm chân thanks shop nhìu	0
10436	train_010436	hài_lòng chất_lượng màu_sắc kiểu_dáng y hình bật bền ko tgi hi_vọng ko p thất_vọng giao hàng tiền shop phục_vụ đóng_gói sản_phẩm đẹp	0
10437	train_010437	thanks shop giao hàng nhanh_chóng hàng nguyên vẹnđể sản_phẩm chất_lượng phản_hồi chất_lượng sản_phẩm	0
10438	train_010438	bé tý hzzz mua bm kêu đắt bé huhu buồn	1
10439	train_010439	giao hàng chậm hàng	1
10440	train_010440	mua quyết_định ném sọt rác tệ độ nhạy chạy mặt bàn bóng	1
10441	train_010441	đế hơi cứng n cg đẹp	0
10442	train_010442	đau tai nhức đầu bực ình	1
10443	train_010443	tệ xấu	1
10444	train_010444	shop ghi tặng miếng đc hàng chẳng hàng tặng	1
10445	train_010445	giao hàng shop nhiệt_tình shope làm_ăn chậm	0
10446	train_010446	ưng giao hàng	0
10447	train_010447	sách cũ bụi hơi dơ vừa_ý	1
10448	train_010448	shop phục_vụ kém báo k cài đc xong shop bảo báo nhân_viên kỹ_thuật chờ mòn k nhân_viên kỹ_thuật tư_vấn phí tiền bây h vứt xó	1
10449	train_010449	màu đẹp phai mua	0
10450	train_010450	mặc_dù chất_lượng hạt đồng_đều ổn giá giá	0
10451	train_010451	hàng đẹp ko lỗi m đặt_hàng tiếp thanks shop	0
10452	train_010452	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng thư mua rùi hehe	0
10453	train_010453	khong cham soc tot	1
10454	train_010454	chất_lượng ok giao sai màu note đen hồng giao đen hix hix	1
10455	train_010455	sản phẩn lỗi thông_báo tiki hàng kiểm_tra lỗi bào tiki phản_hồi tiki đổi sản_phẩm tiki đề_nghị sản_phẩm đổi_mới	1
10456	train_010456	hộp tẩy_trang màu hồng tờ hàng thành hộp màu xanh tờ shop yêu giao hàng nhầm khach ib k rep hơi bực shop	1
10457	train_010457	ko hài_lòng sản phẩn	1
10458	train_010458	giao hàng hộp giày bẹp bù chất_lượng giày hài_lòng	0
10459	train_010459	hàng_không hãng	1
10460	train_010460	hàng ok nè giao nhah	0
10461	train_010461	hàng mua tiki a vs hàng m mua siêu_thị fai hàng rỡn ko v	1
10462	train_010462	mua đẹp giải_trí làm_việc nhẹ phong_cách quý_tộc sếp nhân_viên làm_việc thường_xuyên win bỗ_bã	0
10463	train_010463	chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng nước_hoa thơm lắm	0
10464	train_010464	sách gói cẩn_thận thanks_shop	0
10465	train_010465	cân yến ko nhặt lông nhàn vụn vụn trẻ e ko vđe gi nhu moi ng noi nấu nở ok	0
